Date,Berri1,Boyer,Brébeuf,Cote_SainteCatherine,Maisonneuve_1,Maisonneuve_2,Maisonneuve_3,NotreDame,Parc,PierDup,Pont_Jacques_Cartier,Rachel_HoteldeVille,RachelPapineau,ReneLevesque,SaintAntoine,SaintUrbain,Totem_Laurier,University,Viger
12/12/2011,925,,60.0,331.0,629.0,1230.0,,,780.0,111.0,320.0,,1024.0,,,,,,
13/12/2011,789,,75.0,318.0,539.0,969.0,,,697.0,45.0,234.0,,895.0,,,,,,
14/12/2011,905,,109.0,411.0,568.0,1147.0,,,807.0,47.0,281.0,,1056.0,,,,,,
15/12/2011,394,,62.0,163.0,279.0,545.0,,,407.0,16.0,199.0,,517.0,,,,,,
16/12/2011,840,,94.0,300.0,567.0,1100.0,,,692.0,47.0,276.0,,1008.0,,,,,,
17/12/2011,328,,64.0,122.0,216.0,309.0,,,232.0,33.0,127.0,,485.0,,,,,,
18/12/2011,270,,53.0,87.0,185.0,311.0,,,192.0,30.0,158.0,,427.0,,,,,,
19/12/2011,375,,32.0,138.0,325.0,598.0,,,318.0,24.0,146.0,,507.0,,,,,,
20/12/2011,631,,65.0,197.0,456.0,787.0,,,467.0,34.0,243.0,,765.0,,,,,,
21/12/2011,310,,44.0,122.0,223.0,510.0,,,213.0,14.0,139.0,,398.0,,,,,,
22/12/2011,316,,14.0,53.0,252.0,495.0,,,204.0,14.0,111.0,,389.0,,,,,,
23/12/2011,158,,8.0,13.0,123.0,238.0,,,38.0,5.0,87.0,,173.0,,,,,,
